codex_id,codex_titre,glyph_id,glyph_cote,glyph_lecture,element_id,element_name,element_theme
1,XOLOTL,159,X.011.A.02,,343,effacé,10.00.00
1,XOLOTL,159,X.011.A.02,,344,tepetl,04.03.08
1,XOLOTL,160,X.011.A.03-,,345,effacé,10.00.00
1,XOLOTL,161,X.011.A.07,,346,tletl,04.02.01
1,XOLOTL,161,X.011.A.07,,347,?_06,09.00.06
1,XOLOTL,162,X.011.A.09-,? ixpan,348,pantli,05.12.46
1,XOLOTL,162,X.011.A.09-,? ixpan,349,ixtelolotli,01.02.15
1,XOLOTL,162,X.011.A.09-,? ixpan,350,tepetl,04.03.08
1,XOLOTL,162,X.011.A.09-,? ixpan,351,comitl,05.03.01
1,XOLOTL,162,X.011.A.09-,? ixpan,352,tlantli,01.02.19
1,XOLOTL,163,X.011.A.10,cuauhtolocan,353,cuauhtli,02.01.06
1,XOLOTL,164,X.011.A.15,xolotl,354,xolotl,02.02.13
1,XOLOTL,165,X.011.A.17,nahui xihuitl,355,ce,06.01.01
1,XOLOTL,165,X.011.A.17,nahui xihuitl,356,xiuhtic,08.01.03
1,XOLOTL,166,X.011.A.19-,tepexocmaco ...,357,macpalli,01.03.07
1,XOLOTL,166,X.011.A.19-,tepexocmaco ...,358,comitl,05.03.01
1,XOLOTL,166,X.011.A.19-,tepexocmaco ...,359,tepetl,04.03.08
1,XOLOTL,166,X.011.A.19-,tepexocmaco ...,360,tentli,01.02.18
1,XOLOTL,167,X.011.A.23,tolteca(tl),361,tolin,03.02.02
1,XOLOTL,167,X.011.A.23,tolteca(tl),362,tentli,01.02.18
1,XOLOTL,168,X.011.A.24,nopaltzin,363,nopalli,03.02.09
1,XOLOTL,169,X.011.B.01,tepe...,364,tepetl,04.03.08
1,XOLOTL,169,X.011.B.01,tepe...,365,effacé,10.00.00
1,XOLOTL,170,X.011.B.02,nopaltzin,366,nopalli,03.02.09
1,XOLOTL,171,X.011.B.05,,367,xahualli,05.06.16
1,XOLOTL,172,X.011.B.06,xolotl,368,xolotl,02.02.13
1,XOLOTL,173,X.011.B.08,ixococo ou ixconococ,369,arbre_02,03.01.08
1,XOLOTL,173,X.011.B.08,ixococo ou ixconococ,370,comitl,05.03.01
1,XOLOTL,173,X.011.B.08,ixococo ou ixconococ,371,ixtelolotli,01.02.15
1,XOLOTL,174,X.011.B.10,zacatitechcochi,372,icopi,01.01.07
1,XOLOTL,174,X.011.B.10,zacatitechcochi,373,zacatl,03.02.08
1,XOLOTL,175,X.011.B.11,yacazayollan,374,yacatl,01.02.17
1,XOLOTL,175,X.011.B.11,yacazayollan,375,zayolin,02.01.25
1,XOLOTL,176,X.011.B.12,citli,376,tochtli,02.02.08
1,XOLOTL,177,X.011.B.13,xolotl,377,xolotl,02.02.13
1,XOLOTL,178,X.011.B.15,nahui xihuitl,378,ce,06.01.01
1,XOLOTL,178,X.011.B.15,nahui xihuitl,379,xiuhtic,08.01.03
1,XOLOTL,179,X.011.B.18,tolteca(tl),380,tolin,03.02.02
1,XOLOTL,179,X.011.B.18,tolteca(tl),381,tentli,01.02.18
1,XOLOTL,180,X.011.B.20,nopaltzin,382,nopalli,03.02.09
1,XOLOTL,181,X.011.B.22,totollan,383,totolin,02.01.12
1,XOLOTL,182,X.011.C.01,nopaltzin,384,nopalli,03.02.09
1,XOLOTL,183,X.011.C.03,citli,385,tochtli,02.02.08
1,XOLOTL,184,X.011.C.05,,386,tentli,01.02.18
1,XOLOTL,184,X.011.C.05,,387,?_04,09.00.04
1,XOLOTL,185,X.011.C.06,xiuh...,388,teoxihuitl,04.04.04
1,XOLOTL,185,X.011.C.06,xiuh...,389,tepetl,04.03.08
1,XOLOTL,186,X.011.C.09,tolteca(tl),390,tolin,03.02.02
1,XOLOTL,186,X.011.C.09,tolteca(tl),391,tentli,01.02.18
1,XOLOTL,187,X.011.C.10,nopaltzin,392,nopalli,03.02.09
1,XOLOTL,188,X.011.D.01,...tlaca...,393,tlacatl,01.01.01
1,XOLOTL,188,X.011.D.01,...tlaca...,394,effacé,10.00.00
1,XOLOTL,189,X.011.D.02,,395,atl,04.05.01
1,XOLOTL,189,X.011.D.02,,396,tetl,04.04.01
1,XOLOTL,189,X.011.D.02,,397,récipient_04,05.03.09
1,XOLOTL,190,X.011.D.03,,398,chian,03.04.06
1,XOLOTL,190,X.011.D.03,,399,molcaxitl,05.03.06
1,XOLOTL,191,X.011.D.04,,400,comitl,05.03.01
1,XOLOTL,191,X.011.D.04,,401,tlalli,04.03.01
1,XOLOTL,192,X.011.D.06-,cuauh...,402,cuauhtli,02.01.06
1,XOLOTL,192,X.011.D.06-,cuauh...,403,effacé,10.00.00
1,XOLOTL,193,X.011.D.10,mazatzin,404,mazatl,02.02.09
1,XOLOTL,193,X.011.D.10,mazatzin,405,cuacuahuitl,02.02.10
1,XOLOTL,194,X.011.D.13-,,406,tlantli,01.02.19
1,XOLOTL,194,X.011.D.13-,,407,effacé,10.00.00
1,XOLOTL,195,X.011.D.15,,408,tlantli,01.02.19
1,XOLOTL,195,X.011.D.15,,409,effacé,10.00.00
1,XOLOTL,196,X.011.D.17,cuauhtlatocan,410,cuauhtli,02.01.06
1,XOLOTL,196,X.011.D.17,cuauhtlatocan,411,tlatoa,01.02.21
1,XOLOTL,197,X.011.D.18,xolotl,412,xolotl,02.02.13
1,XOLOTL,198,X.011.D.21,tepotzotzin,413,tepotzotli,01.01.04
1,XOLOTL,199,X.012.A.01-,tepetla,414,tepetl,04.03.08
1,XOLOTL,200,X.012.A.03,,415,tepetl,04.03.08
1,XOLOTL,201,X.012.A.04,tepetla,416,tepetl,04.03.08
1,XOLOTL,202,X.012.A.05,xolotl,417,xolotl,02.02.13
1,XOLOTL,203,X.012.A.07-,tepetla te...,418,tepetl,04.03.08
1,XOLOTL,203,X.012.A.07-,tepetla te...,419,tetl,04.04.01
1,XOLOTL,204,X.012.A.08-,tepetla,420,tepetl,04.03.08
1,XOLOTL,205,X.012.A.09,tepetla,421,tepetl,04.03.08
1,XOLOTL,206,X.012.A.10,texcoco,422,tepetl,04.03.08
1,XOLOTL,206,X.012.A.10,texcoco,423,texcalli,07.01.01
1,XOLOTL,206,X.012.A.10,texcoco,424,tetl,04.04.01
1,XOLOTL,207,X.012.A.11,tepe...,425,tepetl,04.03.08
1,XOLOTL,208,X.012.A.13,azcaxochitzin,426,tamazolin,02.02.18
1,XOLOTL,208,X.012.A.13,azcaxochitzin,427,azcaxochitl,03.03.07
1,XOLOTL,209,X.012.A.15,xilocihuatzin,428,xilotl,03.04.01
1,XOLOTL,210,X.012.A.17,,429,tentli,01.02.18
1,XOLOTL,210,X.012.A.17,,430,?_10,09.00.10
1,XOLOTL,211,X.012.A.19,cohuatepec,431,cohuatl,02.02.20
1,XOLOTL,211,X.012.A.19,cohuatepec,432,tepetl,04.03.08
1,XOLOTL,212,X.012.A.21,tlaltepantzin,433,tentli,01.02.18
1,XOLOTL,212,X.012.A.21,tlaltepantzin,434,tlalli,04.03.01
1,XOLOTL,213,X.012.A.23,tzontecoma,435,centzontli,03.02.13
1,XOLOTL,213,X.012.A.23,tzontecoma,436,tecomatl,05.03.08
1,XOLOTL,214,X.012.A.26,tecihuatzin,437,tetl,04.04.01
1,XOLOTL,215,X.012.A.27,,438,tentli,01.02.18
1,XOLOTL,215,X.012.A.27,,439,pantli,05.12.46
1,XOLOTL,216,X.012.A.28,malinalxochitzin,440,malinalli,03.01.14
1,XOLOTL,216,X.012.A.28,malinalxochitzin,441,xochitl,03.03.01
1,XOLOTL,217,X.012.A.31,itzmitl tlacoxinqui,442,itztli,04.04.06
1,XOLOTL,217,X.012.A.31,itzmitl tlacoxinqui,443,mitl,05.13.01
1,XOLOTL,217,X.012.A.31,itzmitl tlacoxinqui,444,tlantli,01.02.19
1,XOLOTL,218,X.012.A.32,acatomatl,445,acatl,03.02.05
1,XOLOTL,218,X.012.A.32,acatomatl,446,tonalli,04.01.07
1,XOLOTL,218,X.012.A.32,acatomatl,447,atl,04.05.01
1,XOLOTL,219,X.012.A.36,,448,effacé,10.00.00
1,XOLOTL,220,X.012.A.37,tepe...,449,tepetl,04.03.08
1,XOLOTL,221,X.012.A.38,huetzin,450,huehuetl,05.10.10
1,XOLOTL,222,X.012.A.40,nopaltzin,451,nopalli,03.02.09
1,XOLOTL,223,X.012.A.42,,452,terre_03,04.03.04
1,XOLOTL,224,X.012.A.43,ei tecpatl xihuitl,453,ce,06.01.01
1,XOLOTL,224,X.012.A.43,ei tecpatl xihuitl,454,tecpatl,04.04.08
1,XOLOTL,224,X.012.A.43,ei tecpatl xihuitl,455,xiuhtic,08.01.03
1,XOLOTL,225,X.012.A.45,chichimecacihuatzin,456,chian,03.04.06
1,XOLOTL,226,X.012.B.02,,457,quimilli,05.12.13
1,XOLOTL,227,X.012.B.05,quetzalcuetzin,458,cueitl,05.08.01
1,XOLOTL,227,X.012.B.05,quetzalcuetzin,459,effacé,10.00.00
1,XOLOTL,228,X.012.B.07,chalchiuhtlanextzin,460,chalchihuitl,04.04.03
1,XOLOTL,228,X.012.B.07,chalchiuhtlanextzin,461,effacé,10.00.00
1,XOLOTL,229,X.012.B.09,cholollan,462,chocholli,02.02.11
1,XOLOTL,230,X.012.B.10,,463,plume_02,02.01.19
1,XOLOTL,230,X.012.B.10,,464,quetzalli,02.01.15
1,XOLOTL,231,X.012.B.13,quetzalcuetzin,465,quetzalli,02.01.15
1,XOLOTL,231,X.012.B.13,quetzalcuetzin,466,cueitl,05.08.01
1,XOLOTL,232,X.012.B.18,quechollan,467,quecholli,02.01.01
1,XOLOTL,232,X.012.B.18,quechollan,468,tepetl,04.03.08
1,XOLOTL,233,X.012.B.19-,matlacxochitl,469,macuilli,06.01.02
1,XOLOTL,233,X.012.B.19-,matlacxochitl,470,xochitl,03.03.01
1,XOLOTL,234,X.012.B.22,,471,quechquemitl,05.07.04
1,XOLOTL,235,X.012.B.24,chicome ?,472,macuilli,06.01.02
1,XOLOTL,235,X.012.B.24,chicome ?,473,ce,06.01.01
1,XOLOTL,236,X.012.B.25,pochotl,474,pochotl,03.01.02
1,XOLOTL,237,X.012.B.29,cohuatzin,475,cohuatl,02.02.20
1,XOLOTL,238,X.012.B.29-,chalchiuhtlanextzin,476,chalchihuitl,04.04.03
1,XOLOTL,238,X.012.B.29-,chalchiuhtlanextzin,477,tlanextli,04.01.06
1,XOLOTL,239,X.012.B.31,,478,effacé,10.00.00
1,XOLOTL,239,X.012.B.31,,479,effacé,10.00.00
1,XOLOTL,240,X.012.B.34,cuauhatlapal,480,atlapalli,02.01.14
1,XOLOTL,241,X.012.B.35,xolotl,481,xolotl,02.02.13
1,XOLOTL,242,X.012.B.38,tocpacxochitzin,482,xochitl,03.03.01
1,XOLOTL,242,X.012.B.38,tocpacxochitzin,483,pachtli,03.02.12
1,XOLOTL,242,X.012.B.38,tocpacxochitzin,484,cuaitl,01.02.06
1,XOLOTL,243,X.012.B.39,...nahuacatzin,485,ilhuicatl,04.01.01
1,XOLOTL,243,X.012.B.39,...nahuacatzin,486,zo,07.01.19
1,XOLOTL,243,X.012.B.39,...nahuacatzin,487,tlatoa,01.02.21
1,XOLOTL,244,X.012.B.41,tepetla,488,tepetl,04.03.08
1,XOLOTL,245,X.012.B.42,,489,atl,04.05.01
1,XOLOTL,245,X.012.B.42,,490,cilli,02.03.02
1,XOLOTL,246,X.012.B.43,tepetla,491,tepetl,04.03.08
1,XOLOTL,247,X.012.B.44,me...,492,metl,03.02.10
1,XOLOTL,247,X.012.B.44,me...,493,effacé,10.00.00
1,XOLOTL,248,X.012.B.45,chalchiuhcihuatzin,494,chalchihuitl,04.04.03
1,XOLOTL,249,X.012.B.47,,495,effacé,10.00.00
1,XOLOTL,250,X.012.B.49,tepetla te...,496,tepetl,04.03.08
1,XOLOTL,250,X.012.B.49,tepetla te...,497,tetl,04.04.01
1,XOLOTL,251,X.012.B.50,nopaltzin,498,nopalli,03.02.09
1,XOLOTL,252,X.012.B.52,ozto...,499,oztotl,04.03.09
1,XOLOTL,253,X.012.B.53,tlotzin,500,cuauhtli,02.01.06
1,XOLOTL,253,X.012.B.53,tlotzin,501,plume_01,02.01.18
1,XOLOTL,254,X.012.B.56,tocpacxochitzin,502,xochitl,03.03.01
1,XOLOTL,254,X.012.B.56,tocpacxochitzin,503,pachtli,03.02.12
1,XOLOTL,254,X.012.B.56,tocpacxochitzin,504,cuaitl,01.02.06
1,XOLOTL,255,X.012.B.57,tepe...,505,tepetl,04.03.08
1,XOLOTL,256,X.012.B.58,chalchiuhtotomotzin,506,chalchihuitl,04.04.03
1,XOLOTL,256,X.012.B.58,chalchiuhtotomotzin,507,totomochtli,03.04.03
1,XOLOTL,257,X.012.B.60,azcaxochitzin,508,tamazolin,02.02.18
1,XOLOTL,257,X.012.B.60,azcaxochitzin,509,azcaxochitl,03.03.07
1,XOLOTL,258,X.012.B.62,quinatzin tlaltecatzin,510,tlatoa,01.02.21
1,XOLOTL,258,X.012.B.62,quinatzin tlaltecatzin,511,tlalli,04.03.01
1,XOLOTL,258,X.012.B.62,quinatzin tlaltecatzin,512,itzcuintli,02.02.12
1,XOLOTL,259,X.012.B.64,cuetlachihuitzin,513,cuetlachtli,02.02.02
1,XOLOTL,259,X.012.B.64,cuetlachihuitzin,514,ihuitl,02.01.16
1,XOLOTL,260,X.012.B.64-,nopaltzin,515,nopalli,03.02.09
1,XOLOTL,261,X.012.B.66,malinalxochitzin,516,malinalli,03.01.14
1,XOLOTL,261,X.012.B.66,malinalxochitzin,517,xochitl,03.03.01
1,XOLOTL,262,X.012.B.68-,tlatzalan,518,tepetl,04.03.08
1,XOLOTL,262,X.012.B.68-,tlatzalan,519,tlatzalan,07.01.03
1,XOLOTL,263,X.012.C.02,mitliztac,520,iztac,08.01.01
1,XOLOTL,263,X.012.C.02,mitliztac,521,mitl,05.13.01
1,XOLOTL,264,X.012.C.06,ozto...,522,oztotl,04.03.09
1,XOLOTL,265,X.012.C.08,ozto...,523,oztotl,04.03.09
1,XOLOTL,266,X.012.C.09,tecpa,524,tecpatl,04.04.08
1,XOLOTL,267,X.012.C.11,ozto...,525,oztotl,04.03.09
1,XOLOTL,268,X.012.C.12,acatomatl,526,acatl,03.02.05
1,XOLOTL,268,X.012.C.12,acatomatl,527,tonalli,04.01.07
1,XOLOTL,268,X.012.C.12,acatomatl,528,atl,04.05.01
1,XOLOTL,269,X.012.C.14,iztaccuauhtli,529,cuauhtli,02.01.06
1,XOLOTL,269,X.012.C.14,iztaccuauhtli,530,effacé,10.00.00
1,XOLOTL,270,X.012.C.16,cozcacuauh,531,cozcatl,05.07.23
1,XOLOTL,270,X.012.C.16,cozcacuauh,532,cuauhtli,02.01.06
1,XOLOTL,271,X.012.C.17,ozto...,533,oztotl,04.03.09
1,XOLOTL,272,X.012.C.19,ozto...,534,oztotl,04.03.09
1,XOLOTL,273,X.012.C.21,cuauhatlapal,535,atlapalli,02.01.14
1,XOLOTL,274,X.012.C.23,ozto...,536,oztotl,04.03.09
1,XOLOTL,275,X.012.C.24,nopaltzin,537,nopalli,03.02.09
1,XOLOTL,276,X.012.C.26,xolotl,538,xolotl,02.02.13
1,XOLOTL,277,X.012.C.28,popozoc,539,comitl,05.03.01
1,XOLOTL,277,X.012.C.28,popozoc,540,atl,04.05.01
1,XOLOTL,278,X.012.C.30,...quen ou tequihuatzin,541,tilmatli,05.07.01
1,XOLOTL,278,X.012.C.30,...quen ou tequihuatzin,542,huictli,05.10.01
1,XOLOTL,279,X.012.C.32,tlotzin,543,cuauhtli,02.01.06
1,XOLOTL,279,X.012.C.32,tlotzin,544,plume_01,02.01.18
1,XOLOTL,280,X.012.C.33,ozto...,545,oztotl,04.03.09
1,XOLOTL,281,X.012.C.34,tomiyauh,546,miyahuatl,03.03.08
1,XOLOTL,281,X.012.C.34,tomiyauh,547,effacé,10.00.00
1,XOLOTL,282,X.012.C.36,,548,xochitl,03.03.01
1,XOLOTL,282,X.012.C.36,,549,effacé,10.00.00
1,XOLOTL,283,X.012.D.01,...toto... atlalli,550,tlalli,04.03.01
1,XOLOTL,283,X.012.D.01,...toto... atlalli,551,atl,04.05.01
1,XOLOTL,283,X.012.D.01,...toto... atlalli,552,tototl,02.01.13
1,XOLOTL,283,X.012.D.01,...toto... atlalli,553,atl,04.05.01
1,XOLOTL,283,X.012.D.01,...toto... atlalli,554,terre_01,04.03.02
1,XOLOTL,283,X.012.D.01,...toto... atlalli,555,effacé,10.00.00
1,XOLOTL,283,X.012.D.01,...toto... atlalli,556,atl,04.05.01
1,XOLOTL,283,X.012.D.01,...toto... atlalli,557,pitzahuac,07.01.13
1,XOLOTL,283,X.012.D.01,...toto... atlalli,558,tlalli,04.03.01
1,XOLOTL,284,X.012.D.02,tepe...,559,tepetl,04.03.08
1,XOLOTL,285,X.012.D.04,chalco,560,chalchihuitl,04.04.03
1,XOLOTL,285,X.012.D.04,chalco,561,terre_02,04.03.03
1,XOLOTL,286,X.012.D.05,tepetla,562,tepetl,04.03.08
1,XOLOTL,287,X.012.D.06,mitl,563,mitl,05.13.01
1,XOLOTL,288,X.012.D.08,cipacxochitzin,564,cipactli,02.03.01
1,XOLOTL,288,X.012.D.08,cipacxochitzin,565,xochitl,03.03.01
1,XOLOTL,289,X.012.D.11,chalchiuhtotomotzin,566,chalchihuitl,04.04.03
1,XOLOTL,289,X.012.D.11,chalchiuhtotomotzin,567,totomochtli,03.04.03
1,XOLOTL,290,X.012.D.12,acolhuaca(tl),568,maitl_1,01.03.05
1,XOLOTL,290,X.012.D.12,acolhuaca(tl),569,atl,04.05.01
1,XOLOTL,290,X.012.D.12,acolhuaca(tl),570,cilli,02.03.02
1,XOLOTL,291,X.012.D.14,,571,atl,04.05.01
1,XOLOTL,291,X.012.D.14,,572,effacé,10.00.00
1,XOLOTL,292,X.012.D.16,cal...,573,calli,05.01.01
1,XOLOTL,292,X.012.D.16,cal...,574,atl,04.05.01
1,XOLOTL,293,X.012.D.18,,575,cueitl,05.08.01
1,XOLOTL,294,X.012.D.20,xilocihuatzin,576,xilotl,03.04.01
1,XOLOTL,295,X.012.D.21,,577,metl,03.02.10
1,XOLOTL,295,X.012.D.21,,578,atl,04.05.01
1,XOLOTL,296,X.012.D.23,,579,fleur_01,03.03.02
1,XOLOTL,296,X.012.D.23,,580,chimalli,05.13.02
1,XOLOTL,296,X.012.D.23,,581,atl,04.05.01
1,XOLOTL,297,X.012.D.24-,tziuh...,582,ornement_04,05.06.42
1,XOLOTL,297,X.012.D.24-,tziuh...,583,cuaitl,01.02.06
1,XOLOTL,298,X.012.D.25,nahui xihuitl,584,ce,06.01.01
1,XOLOTL,298,X.012.D.25,nahui xihuitl,585,xiuhtic,08.01.03
1,XOLOTL,299,X.012.D.27,,586,effacé,10.00.00
1,XOLOTL,300,X.012.D.29,colhuacan,587,tepetl,04.03.08
1,XOLOTL,300,X.012.D.29,colhuacan,588,coltic,07.01.10
1,XOLOTL,301,X.012.D.31,pochotl,589,pochotl,03.01.02
1,XOLOTL,302,X.012.D.33,,590,effacé,10.00.00
1,XOLOTL,302,X.012.D.33,,591,effacé,10.00.00
1,XOLOTL,303,X.012.D.34,oceloxochi,592,ocelotl,02.02.01
1,XOLOTL,303,X.012.D.34,oceloxochi,593,xochitl,03.03.01
1,XOLOTL,304,X.012.D.36-,tziuh...,594,ornement_04,05.06.42
1,XOLOTL,304,X.012.D.36-,tziuh...,595,cuaitl,01.02.06
1,XOLOTL,305,X.012.D.37,nauhyotl,596,ce,06.01.01
1,XOLOTL,306,X.012.D.40,nenetzin,597,nenetl,01.02.01
1,XOLOTL,307,X.012.D.42,ihuixochitzin,598,ihuitl,02.01.16
1,XOLOTL,307,X.012.D.42,ihuixochitzin,599,xochitl,03.03.01
1,XOLOTL,308,X.012.D.44,cuauhtlix ou ixcuacuauhtzin,600,ixcuaitl,01.02.08
1,XOLOTL,308,X.012.D.44,cuauhtlix ou ixcuacuauhtzin,601,cuauhtli,02.01.06
1,XOLOTL,309,X.012.D.46,acxocuauh,602,cuauhtli,02.01.06
1,XOLOTL,309,X.012.D.46,acxocuauh,603,xocpalli,01.04.02
1,XOLOTL,309,X.012.D.46,acxocuauh,604,atl,04.05.01
1,XOLOTL,310,X.012.D.49,acolhua,605,maitl_1,01.03.05
1,XOLOTL,310,X.012.D.49,acolhua,606,atl,04.05.01
1,XOLOTL,310,X.012.D.49,acolhua,607,cilli,02.03.02
1,XOLOTL,311,X.012.D.51,chiconcuauh,608,cuauhtli,02.01.06
1,XOLOTL,311,X.012.D.51,chiconcuauh,609,macuilli,06.01.02
1,XOLOTL,311,X.012.D.51,chiconcuauh,610,ce,06.01.01
1,XOLOTL,312,X.012.D.53,tzontecoma,611,centzontli,03.02.13
1,XOLOTL,312,X.012.D.53,tzontecoma,612,tecomatl,05.03.08
1,XOLOTL,313,X.012.D.54,huehuetlan,613,huehuetl,05.10.10
1,XOLOTL,313,X.012.D.54,huehuetlan,614,ocelotl,02.02.01
1,XOLOTL,314,X.012.D.55,acolhuacan,615,maitl_1,01.03.05
1,XOLOTL,314,X.012.D.55,acolhuacan,616,atl,04.05.01
1,XOLOTL,314,X.012.D.55,acolhuacan,617,cilli,02.03.02
1,XOLOTL,315,X.012.D.56,macuexpantzin,618,macpalli,01.03.07
1,XOLOTL,315,X.012.D.56,macuexpantzin,619,cozcatl,05.07.23
1,XOLOTL,315,X.012.D.56,macuexpantzin,620,pantli,05.12.46
1,XOLOTL,316,X.012.D.58,acol...,621,effacé,10.00.00
1,XOLOTL,316,X.012.D.58,acol...,622,maitl_2,02.02.15
1,XOLOTL,317,X.012.D.60,toch...,623,tochtli,02.02.08
1,XOLOTL,317,X.012.D.60,toch...,624,tilmatli,05.07.01
1,XOLOTL,318,X.012.D.63,pochotl,625,pochotl,03.01.02
1,XOLOTL,319,X.012.D.64,,626,effacé,10.00.00
1,XOLOTL,320,X.012.D.66,cuetlaxxochitzin,627,cuetlaxtli,05.12.09
1,XOLOTL,320,X.012.D.66,cuetlaxxochitzin,628,xochitl,03.03.01
1,XOLOTL,321,X.012.D.68,acolhua,629,maitl_1,01.03.05
1,XOLOTL,321,X.012.D.68,acolhua,630,atl,04.05.01
1,XOLOTL,321,X.012.D.68,acolhua,631,cilli,02.03.02
1,XOLOTL,322,X.012.D.70,azcapotzalco,632,effacé,10.00.00
1,XOLOTL,322,X.012.D.70,azcapotzalco,633,potzalli,04.03.06
1,XOLOTL,323,X.012.D.71,matlalatzin,634,matlalli,03.03.06
1,XOLOTL,323,X.012.D.71,matlalatzin,635,atl,04.05.01
1,XOLOTL,324,X.012.D.74,,636,etl,03.04.07
1,XOLOTL,324,X.012.D.74,,637,effacé,10.00.00
1,XOLOTL,325,X.012.D.76-,,638,arbre_02,03.01.08
1,XOLOTL,325,X.012.D.76-,,639,tepetl,04.03.08
1,XOLOTL,326,X.012.D.79,tolteca(tl),640,tolin,03.02.02
1,XOLOTL,326,X.012.D.79,tolteca(tl),641,tentli,01.02.18
1,XOLOTL,327,X.012.Z.01,tepetla,642,tepetl,04.03.08
1,XOLOTL,327,X.012.Z.01,tepetla,643,tepetla,07.01.04
1,XOLOTL,328,X.012.Z.02,teoatl,644,atl,04.05.01
1,XOLOTL,328,X.012.Z.02,teoatl,645,huei,07.01.16
1,XOLOTL,329,X.012.Z.03,tepetla,646,tepetl,04.03.08
1,XOLOTL,330,X.012.Z.04,tepetla,647,tepetl,04.03.08
1,XOLOTL,331,X.013.A.01,tepetla,648,tepetl,04.03.08
1,XOLOTL,332,X.013.A.02,tecpa,649,tecpatl,04.04.08
1,XOLOTL,333,X.013.A.04-,,650,tepetl,04.03.08
1,XOLOTL,334,X.013.A.07,quiyauh...,651,tepetl,04.03.08
1,XOLOTL,334,X.013.A.07,quiyauh...,652,tilmatli,05.07.01
1,XOLOTL,334,X.013.A.07,quiyauh...,653,quiyahuitl,04.05.02
1,XOLOTL,335,X.013.A.08,tepe...,654,tepetl,04.03.08
1,XOLOTL,336,X.013.A.10,,655,atl,04.05.01
1,XOLOTL,337,X.013.A.11,nopaltzin,656,nopalli,03.02.09
1,XOLOTL,338,X.013.A.14,,657,tepetl,04.03.08
1,XOLOTL,339,X.013.A.15,ozto...,658,oztotl,04.03.09
1,XOLOTL,340,X.020.A.01,tenamitec,659,tetl,04.04.01
1,XOLOTL,340,X.020.A.01,tenamitec,660,xocpalmachiyotl,01.04.03
1,XOLOTL,341,X.020.A.04,popozoc,661,atl,04.05.01
1,XOLOTL,341,X.020.A.04,popozoc,662,comitl,05.03.01
1,XOLOTL,342,X.020.A.05,zacatlan,663,zacatl,03.02.08
1,XOLOTL,342,X.020.A.05,zacatlan,664,tlantli,01.02.19
1,XOLOTL,343,X.020.A.07,tequihuatzin ou ...quen,665,tilmatli,05.07.01
1,XOLOTL,343,X.020.A.07,tequihuatzin ou ...quen,666,huictli,05.10.01
1,XOLOTL,344,X.020.A.08,nopaltzin,667,nopalli,03.02.09
1,XOLOTL,345,X.020.A.10,zacatlan,668,zacatl,03.02.08
1,XOLOTL,345,X.020.A.10,zacatlan,669,tlanelhuatl,03.04.10
1,XOLOTL,346,X.020.A.11,...tepec,670,acatl,03.02.05
1,XOLOTL,346,X.020.A.11,...tepec,671,huitztli,03.04.09
1,XOLOTL,346,X.020.A.11,...tepec,672,tepetl,04.03.08
1,XOLOTL,347,X.020.A.12,cuauhyacac,673,cuahuitl_1,03.01.01
1,XOLOTL,347,X.020.A.12,cuauhyacac,674,tepetl,04.03.08
1,XOLOTL,347,X.020.A.12,cuauhyacac,675,yacatl,01.02.17
1,XOLOTL,348,X.020.A.13,tolcuauhyocan altepetl,676,cuahuitl_1,03.01.01
1,XOLOTL,348,X.020.A.13,tolcuauhyocan altepetl,677,tolin,03.02.02
1,XOLOTL,348,X.020.A.13,tolcuauhyocan altepetl,678,tepetl,04.03.08
1,XOLOTL,348,X.020.A.13,tolcuauhyocan altepetl,679,atl,04.05.01
1,XOLOTL,349,X.020.A.14,tollantzinco,680,tolin,03.02.02
1,XOLOTL,349,X.020.A.14,tollantzinco,681,tzintli,01.04.01
1,XOLOTL,350,X.020.A.15,cempohuallan altepetl,682,centli,03.04.02
1,XOLOTL,350,X.020.A.15,cempohuallan altepetl,683,tepetl,04.03.08
1,XOLOTL,350,X.020.A.15,cempohuallan altepetl,684,atl,04.05.01
1,XOLOTL,351,X.020.A.16,tepeapolco altepetl,685,apoctli,04.02.04
1,XOLOTL,351,X.020.A.16,tepeapolco altepetl,686,tepetl,04.03.08
1,XOLOTL,351,X.020.A.16,tepeapolco altepetl,687,atl,04.05.01
1,XOLOTL,352,X.020.A.17,tepetlaoztoca(tl),688,oztotl,04.03.09
1,XOLOTL,352,X.020.A.17,tepetlaoztoca(tl),689,tetl,04.04.01
1,XOLOTL,352,X.020.A.17,tepetlaoztoca(tl),690,petlatl,05.02.03
1,XOLOTL,353,X.020.A.18,yacanex,691,yacatl,01.02.17
1,XOLOTL,353,X.020.A.18,yacanex,692,nextli,04.02.03
1,XOLOTL,354,X.020.A.20,citli,693,tochtli,02.02.08
1,XOLOTL,354,X.020.A.20,citli,694,artefact_05,05.12.12
1,XOLOTL,355,X.020.A.21,ce acatl xihuitl,695,acatl,03.02.05
1,XOLOTL,355,X.020.A.21,ce acatl xihuitl,696,mitl,05.13.01
1,XOLOTL,355,X.020.A.21,ce acatl xihuitl,697,ce,06.01.01
1,XOLOTL,355,X.020.A.21,ce acatl xihuitl,698,xiuhtic,08.01.03
1,XOLOTL,356,X.020.A.22,citli,699,tochtli,02.02.08
1,XOLOTL,356,X.020.A.22,citli,700,artefact_05,05.12.12
1,XOLOTL,357,X.020.A.23,itzcuintecua altepetl tlacamecayotl,701,itzcuintli,02.02.12
