codex_id,glyph_cote,glyph_id,glyph_lecture,glyph_image,elements,element_ids
33,387_764v_17,13489.0,itzcotecatl,387_764v_17-33.jpg,itztli,319
33,387_764v_19,13490.0,ihuitl,387_764v_19-33.jpg,ihuitl,308
33,387_764v_21,13491.0,xiuhnel,387_764v_21-33.jpg,xihuitl_3,730
33,387_764v_23,13492.0,mixcohuatl,387_764v_23-33.jpg,mixtli|cohuatl,376|153
33,387_764v_25,13493.0,ocelotl,387_764v_25-33.jpg,ocelotl,420
33,387_765r_01,13494.0,teccalli *,387_765r_01-33.jpg,calli,105
33,387_765r_03,13495.0,ixmatlahua,387_765r_03-33.jpg,ixtelolotli|matlatl,326|358
33,387_765r_04,13496.0,teccalli *,387_765r_04-33.jpg,calli,105
33,387_765r_06,13497.0,xaltecon,387_765r_06-33.jpg,xalli|tecomatl,719|535
33,387_765r_08,13498.0,nanotl ?,387_765r_08-33.jpg,mecapalli,363
33,387_765r_09,13499.0,xical,387_765r_09-33.jpg,xicalli,724
33,387_765r_11,13500.0,teccalli *,387_765r_11-33.jpg,calli,105
33,387_765r_13,13501.0,necuametl ?,387_765r_13-33.jpg,ihuitl,308
33,387_765r_14,13502.0,teccalli *,387_765r_14-33.jpg,calli,105
33,387_765r_16,13503.0,cozatzin,387_765r_16-33.jpg,cozamatl,177
33,387_765r_18,13504.0,ihuitl popoca,387_765r_18-33.jpg,popoca|ihuitl,493|308
33,387_765r_20,13505.0,cohuaxoch,387_765r_20-33.jpg,cohuatl,153
33,387_765v_01,13506.0,teccalli *,387_765v_01-33.jpg,calli,105
33,387_765v_03,13507.0,centzin,387_765v_03-33.jpg,centli,119
33,387_765v_05,13508.0,quilaz ?,387_765v_05-33.jpg,tzontli|?,708|3
33,387_765v_06,13509.0,teccalli *,387_765v_06-33.jpg,calli,105
33,387_765v_08,13510.0,tizapanecatl,387_765v_08-33.jpg,mecatl|tizatl,364|596
33,387_765v_10,13511.0,cetoch,387_765v_10-33.jpg,tochtli,670
33,387_765v_12,13512.0,tequitotol,387_765v_12-33.jpg,totolin,681
33,387_765v_13,13513.0,teccalli *,387_765v_13-33.jpg,calli,105
33,387_765v_15,13514.0,tepilquiyauh,387_765v_15-33.jpg,tentli|quiyahuitl,562|514
33,387_765v_17,13515.0,mimich,387_765v_17-33.jpg,michin,370
34,387_658r_01,13516.0,huitzilhuacan,387_658r_01-34.jpg,huitzilin,288
34,387_658r_03,13517.0,xochitonal *,387_658r_03-34.jpg,xochitl|tonatiuh,741|678
34,387_658r_05,13518.0,mixcohuatl,387_658r_05-34.jpg,cohuatl|mixtli,153|376
34,387_658r_07,13519.0,quiyauh,387_658r_07-34.jpg,quiyahuitl,514
34,387_658r_09,13520.0,calchopitl,387_658r_09-34.jpg,calli,105
34,387_658r_11,13521.0,tlotecatl,387_658r_11-34.jpg,tlotli,665
34,387_658r_13,13522.0,cocoliloc,387_658r_13-34.jpg,tlacatl|piqui|cuahuitl_2,599|480|194
34,387_658r_15,13523.0,?,387_658r_15-34.jpg,tototl,685
34,387_658r_17,13524.0,cuixtli,387_658r_17-34.jpg,cuixtli,231
34,387_658r_19,13525.0,otlicahuetztoc,387_658r_19-34.jpg,tlacatl|otli|xocpalmachiyotl,599|445|747
34,387_658r_21,13526.0,cecual,387_658r_21-34.jpg,ohuatl|camachalli,429|106
34,387_658r_23,13527.0,mixcohuatl,387_658r_23-34.jpg,mixtli|cohuatl,376|153
34,387_658r_25,13528.0,quiyauh,387_658r_25-34.jpg,quiyahuitl,514
34,387_658r_27,13529.0,cahualoc ?,387_658r_27-34.jpg,piqui|cuahuitl_2,480|194
34,387_658r_29,13530.0,cetecpa,387_658r_29-34.jpg,tecpatl,538
34,387_658r_31,13531.0,omacatl,387_658r_31-34.jpg,acatl,26
34,387_658r_33,13532.0,mimich,387_658r_33-34.jpg,michin,370
34,387_658r_35,13533.0,?,387_658r_35-34.jpg,itzcuintli,317
34,387_658r_37,13534.0,ceacatl,387_658r_37-34.jpg,acatl,26
34,387_658r_39,13535.0,cocoliloc,387_658r_39-34.jpg,coltic,159
34,387_658r_41,13536.0,quiyauh,387_658r_41-34.jpg,quiyahuitl,514
34,387_658v_01,13537.0,cuauhquiyahuac ?,387_658v_01-34.jpg,cuauhtli|ithualli,203|315
34,387_658v_03,13538.0,cecuauh,387_658v_03-34.jpg,cuauhtli,203
34,387_658v_05,13539.0,mixcohuatl,387_658v_05-34.jpg,mixtli|cohuatl,376|153
34,387_658v_07,13540.0,tecolol,387_658v_07-34.jpg,tecololli,533
34,387_658v_09,13541.0,quiyauh,387_658v_09-34.jpg,quiyahuitl,514
34,387_658v_11,13542.0,tollan,387_658v_11-34.jpg,tolin,671
34,387_658v_13,13543.0,tenoch,387_658v_13-34.jpg,nochtli|tetl,418|584
34,387_658v_15,13544.0,cuetzpal,387_658v_15-34.jpg,cuetzpalin,218
34,387_658v_17,13545.0,yaotl,387_658v_17-34.jpg,ayotl,85
34,387_658v_19,13546.0,mixcohuatl,387_658v_19-34.jpg,mixtli|cohuatl,376|153
34,387_658v_21,13547.0,yaotl,387_658v_21-34.jpg,ayotl,85
34,387_658v_23,13548.0,otlamaxal,387_658v_23-34.jpg,otli|xocpalmachiyotl|maxaltic,445|747|359
34,387_658v_25,13549.0,quiyauh,387_658v_25-34.jpg,quiyahuitl,514
34,387_658v_27,13550.0,tzicuin,387_658v_27-34.jpg,tlacatl,599
34,387_658v_29,13551.0,tlilatl,387_658v_29-34.jpg,tliltic|atl,664|75
34,387_658v_31,13552.0,xochua,387_658v_31-34.jpg,xochitl,741
34,387_658v_33,13553.0,xoma,387_658v_33-34.jpg,xomatli,752
34,387_658v_35,13554.0,tocuiltecatl *,387_658v_35-34.jpg,tlilhuahuana|pantli,662|453
34,387_658v_37,13555.0,tochtli,387_658v_37-34.jpg,tochtli,670
34,387_658v_39,13556.0,tlapopolo ?,387_658v_39-34.jpg,macpalli|yahualli,341|769
34,387_658v_41,13557.0,zoquitecon,387_658v_41-34.jpg,tecomatl,535
34,387_659r_01,13558.0,tlacochcalco,387_659r_01-34.jpg,mitl,374
34,387_659r_03,13559.0,tzihuacmitl,387_659r_03-34.jpg,tzihuactli|mitl,696|374
34,387_659r_05,13560.0,xiuhtli,387_659r_05-34.jpg,xihuitl_3,730
34,387_659r_07,13561.0,cuauhtli,387_659r_07-34.jpg,cuauhtli,203
34,387_659r_09,13562.0,cuauhtliztac,387_659r_09-34.jpg,cuauhtli,203
34,387_659r_11,13563.0,cozcatlaneuh,387_659r_11-34.jpg,cozcatl,180
34,387_659r_13,13564.0,icnotl,387_659r_13-34.jpg,ixayotl|tlacatl,321|599
34,387_659r_15,13565.0,macuiltecpanpixqui,387_659r_15-34.jpg,pantli,453
34,387_659r_17,13566.0,centli,387_659r_17-34.jpg,centli,119
34,387_659r_19,13567.0,mazatl,387_659r_19-34.jpg,mazatl,362
34,387_659r_21,13568.0,omacatl,387_659r_21-34.jpg,acatl,26
34,387_659r_23,13569.0,cuauhtli,387_659r_23-34.jpg,cuauhtli,203
34,387_659r_25,13570.0,xopanazcatl,387_659r_25-34.jpg,azcatl,88
34,387_659r_27,13571.0,tepetlaitzcon,387_659r_27-34.jpg,itztli|comitl,319|161
34,387_659r_29,13572.0,mexi,387_659r_29-34.jpg,tlacatl|quechtzontli,599|501
34,387_659r_31,13573.0,xochitlahuilan,387_659r_31-34.jpg,piqui|xochitl|mecatl,480|741|364
34,387_659r_33,13574.0,temillo,387_659r_33-34.jpg,tetl,584
34,387_659r_35,13575.0,cohuatl,387_659r_35-34.jpg,cohuatl,153
34,387_659r_37,13576.0,cohuaix,387_659r_37-34.jpg,ixtelolotli|cohuatl,326|153
34,387_659r_39,13577.0,cuetzpal,387_659r_39-34.jpg,cuetzpalin,218
34,387_659r_41,13578.0,tonahual ?,387_659r_41-34.jpg,tlacatl|cihuatl,599|145
34,387_659r_43,13579.0,?,387_659r_43-34.jpg,borrado,92
34,387_660r_01,13580.0,tlamaoco,387_660r_01-34.jpg,ixtelolotli,326
34,387_660r_03,13581.0,tochtli,387_660r_03-34.jpg,tochtli,670
34,387_660r_04,13582.0,centecpanpixqui,387_660r_04-34.jpg,pantli,453
34,387_660r_07,13583.0,tlamao,387_660r_07-34.jpg,ixtelolotli,326
34,387_660r_09,13584.0,quiyauh,387_660r_09-34.jpg,quiyahuitl,514
34,387_660r_11,13585.0,xiuhnel,387_660r_11-34.jpg,xihuitl_3,730
34,387_660r_13,13586.0,?,387_660r_13-34.jpg,cuahuitl_1,193
34,387_660r_15,13587.0,cuatlauh ?,387_660r_15-34.jpg,?_05,9
34,387_660r_17,13588.0,cihua imecauh,387_660r_17-34.jpg,cihuatl|mecatl,145|364
34,387_660r_19,13589.0,tozquihua,387_660r_19-34.jpg,toztli|cozcatl,687|180
34,387_660r_21,13590.0,mimich,387_660r_21-34.jpg,michin,370
34,387_660r_23,13591.0,mazatl,387_660r_23-34.jpg,mazatl,362
34,387_660r_25,13592.0,cohuatl,387_660r_25-34.jpg,cohuatl,153
34,387_660r_27,13593.0,nentequitl,387_660r_27-34.jpg,nenetl,411
34,387_660r_29,13594.0,mixcohuatl,387_660r_29-34.jpg,mixtli|cohuatl,376|153
34,387_660r_31,13595.0,xiuhtli,387_660r_31-34.jpg,xihuitl_3,730
34,387_660r_33,13596.0,tzintzon,387_660r_33-34.jpg,tzintli|tzontli,699|708
34,387_660r_35,13597.0,cima,387_660r_35-34.jpg,cimatl,147
34,387_660r_37,13598.0,yaotl,387_660r_37-34.jpg,ayotl,85
34,387_660r_39,13599.0,mimich *,387_660r_39-34.jpg,michin,370
34,387_660r_41,13600.0,mocnoitoa,387_660r_41-34.jpg,tlatoa|ixayotl,643|321
34,387_660r_43,13601.0,quetzon,387_660r_43-34.jpg,quechtzontli,501
34,387_660v_01,13602.0,tezoquipan,387_660v_01-34.jpg,tetl|teuhtli,584|586
34,387_660v_03,13603.0,yaocihuatl,387_660v_03-34.jpg,cihuatl|ayotl,145|85
34,387_660v_04,13604.0,centecpanpixqui,387_660v_04-34.jpg,pantli,453
34,387_660v_07,13605.0,tochtli,387_660v_07-34.jpg,tochtli,670
34,387_660v_09,13606.0,yacapich ?,387_660v_09-34.jpg,tlalacatl,614
34,387_660v_11,13607.0,mixcohuatl,387_660v_11-34.jpg,mixtli|cohuatl,376|153
34,387_660v_13,13608.0,ehecatl,387_660v_13-34.jpg,ehecatl,240
34,387_660v_15,13609.0,xipich,387_660v_15-34.jpg,tecilli,532
34,387_660v_17,13610.0,oztomecatl,387_660v_17-34.jpg,ehecacehuaztli|cuahuitl_2,237|194
34,387_660v_19,13611.0,nacxitl,387_660v_19-34.jpg,icxitl|teuhtli,305|586
34,387_660v_21,13612.0,teicniuh ?,387_660v_21-34.jpg,tlacatl|cohuatl,599|153
34,387_660v_23,13613.0,tlatzilini,387_660v_23-34.jpg,tetzilacatl,585
34,387_660v_25,13614.0,mixcohuatl,387_660v_25-34.jpg,mixtli|cohuatl,376|153
34,387_660v_27,13615.0,cozamal,387_660v_27-34.jpg,cozamatl,177
34,387_660v_29,13616.0,cuaxochitl,387_660v_29-34.jpg,cuauhtli|xochitl,203|741
34,387_660v_31,13617.0,yaoxochitl,387_660v_31-34.jpg,ayotl|xochitl,85|741
34,387_660v_33,13618.0,yaotl,387_660v_33-34.jpg,ayotl,85
34,387_660v_35,13619.0,yaotl,387_660v_35-34.jpg,ayotl,85
34,387_660v_37,13620.0,cocoliloc,387_660v_37-34.jpg,coltic,159
34,387_660v_39,13621.0,chimalteuh,387_660v_39-34.jpg,chimalli|tetl,137|584
34,387_660v_41,13622.0,tlaol,387_660v_41-34.jpg,tlaolli,629
34,387_660v_43,13623.0,yaotl,387_660v_43-34.jpg,ayotl,85
34,387_661r_01,13624.0,xalmimilolco,387_661r_01-34.jpg,xalli|tlatelli,719|639
34,387_661r_03,13625.0,quicema ?,387_661r_03-34.jpg,xalli,719
34,387_661r_04,13626.0,centecpanpixqui,387_661r_04-34.jpg,pantli,453
34,387_661r_07,13627.0,xiuhnel,387_661r_07-34.jpg,xihuitl_3,730
34,387_661r_09,13628.0,yaotl,387_661r_09-34.jpg,ayotl,85
34,387_661r_11,13629.0,ami *,387_661r_11-34.jpg,atl|mitl,75|374
34,387_661r_13,13630.0,acuauh,387_661r_13-34.jpg,atl|cuauhtli,75|203
34,387_661r_15,13631.0,ami,387_661r_15-34.jpg,atl|mitl,75|374
34,387_661r_17,13632.0,mazatl,387_661r_17-34.jpg,mazatl,362
34,387_661r_19,13633.0,itzcuin,387_661r_19-34.jpg,itzcuintli,317
34,387_661r_21,13634.0,cozcacuauh,387_661r_21-34.jpg,cozcatl|cuauhtli,180|203
34,387_661r_23,13635.0,tochtli,387_661r_23-34.jpg,tochtli,670
34,387_661r_25,13636.0,quiyauh,387_661r_25-34.jpg,quiyahuitl,514
34,387_661r_27,13637.0,tocniuh,387_661r_27-34.jpg,macpalli|tlacatl,341|599
34,387_661r_29,13638.0,cecuauh,387_661r_29-34.jpg,cuauhtli,203
34,387_661r_31,13639.0,yaopain,387_661r_31-34.jpg,xocpalmachiyotl|ayotl,747|85
34,387_661r_33,13640.0,xiuhnel,387_661r_33-34.jpg,xihuitl_3,730
34,387_661r_35,13641.0,tlamahuizol,387_661r_35-34.jpg,tlacatl,599
34,387_661r_37,13642.0,macuil,387_661r_37-34.jpg,macpalli,341
34,387_661r_39,13643.0,huapotl ?,387_661r_39-34.jpg,atl|cuahuitl_2,75|194
34,387_661r_41,13644.0,tlahuiz,387_661r_41-34.jpg,?|quequetzalli,3|503
34,387_661r_43,13645.0,xolohua,387_661r_43-34.jpg,xolotl,751
34,387_661v_01,13646.0,pahuacan,387_661v_01-34.jpg,pantli|tlacatl|tepetl,453|599|570
34,387_661v_03,13647.0,ehecatl,387_661v_03-34.jpg,ehecatl,240
34,387_661v_04,13648.0,centecpanpixqui,387_661v_04-34.jpg,pantli,453
34,387_661v_07,13649.0,quiyauh,387_661v_07-34.jpg,quiyahuitl,514
34,387_661v_09,13650.0,quecholomitl,387_661v_09-34.jpg,tlanextli|quecholli,626|499
34,387_661v_11,13651.0,icnocuauh,387_661v_11-34.jpg,cuauhtli,203
34,387_661v_13,13652.0,tlahuan,387_661v_13-34.jpg,octli|caxitl,426|116
34,387_661v_15,13653.0,cohuatl,387_661v_15-34.jpg,cohuatl,153
34,387_661v_17,13654.0,tetzpan,387_661v_17-34.jpg,tetl|pantli,584|453
34,387_661v_19,13655.0,quiztli,387_661v_19-34.jpg,tlacatl|xocpalmachiyotl,599|747
34,387_661v_21,13656.0,paol,387_661v_21-34.jpg,pantli|olli,453|433
34,387_661v_23,13657.0,cuauhtzitquitl,387_661v_23-34.jpg,cuahuitl_1,193
34,387_661v_25,13658.0,mixcohuatl,387_661v_25-34.jpg,mixtli|cohuatl,376|153
34,387_661v_27,13659.0,?,387_661v_27-34.jpg,ixtelolotli|ayotl,326|85
34,387_661v_29,13660.0,xicolazacamitl,387_661v_29-34.jpg,xicolli|mitl,725|374
34,387_661v_31,13661.0,cuitlamiz,387_661v_31-34.jpg,miztli|cuitlatl,379|230
34,387_661v_33,13662.0,mazatl,387_661v_33-34.jpg,mazatl,362
34,387_661v_35,13663.0,mixcohuatl,387_661v_35-34.jpg,cohuatl,153
34,387_661v_37,13664.0,quetzaltecolotl,387_661v_37-34.jpg,quetzallalpiloni|tecolotl,506|534
34,387_661v_39,13665.0,mimich,387_661v_39-34.jpg,michin,370
34,387_661v_41,13666.0,tzihuacmitl,387_661v_41-34.jpg,tzihuactli|mitl,696|374
34,387_661v_43,13667.0,toltzetzel,387_661v_43-34.jpg,tolin,671
34,387_662r_01,13668.0,zacapechpan,387_662r_01-34.jpg,zacatl|pechtli|xocpalmachiyotl,776|461|747
34,387_662r_03,13669.0,centecpanpixqui,387_662r_03-34.jpg,pantli,453
34,387_662r_04,13670.0,yaotl,387_662r_04-34.jpg,ayotl,85
34,387_662r_06,13671.0,aoc ichan,387_662r_06-34.jpg,calli,105
34,387_662r_08,13672.0,mazayecuel ?,387_662r_08-34.jpg,maitl_1,345
34,387_662r_10,13673.0,tecuach,387_662r_10-34.jpg,tetl|ayatl,584|83
34,387_662r_12,13674.0,xochitecqui,387_662r_12-34.jpg,piqui|xochitl,480|741
34,387_662r_14,13675.0,tlaltetecuin,387_662r_14-34.jpg,tlalli|tlatoa,615|643
34,387_662r_16,13676.0,xiuhnel,387_662r_16-34.jpg,xihuitl_3,730
34,387_662r_18,13677.0,quiyauh,387_662r_18-34.jpg,quiyahuitl,514
34,387_662r_20,13678.0,temachtli,387_662r_20-34.jpg,tentli|quecholli,562|499
34,387_662r_22,13679.0,totonametl,387_662r_22-34.jpg,tototl|tlanextli,685|626
34,387_662r_24,13680.0,macuiltecpanpixqui,387_662r_24-34.jpg,pantli,453
34,387_662r_26,13681.0,yaotl,387_662r_26-34.jpg,ayotl,85
34,387_662r_28,13682.0,nauhyotl,387_662r_28-34.jpg,ce,117
34,387_662r_30,13683.0,motelchiuh,387_662r_30-34.jpg,tlatoa|tlacatl,643|599
34,387_662r_32,13684.0,cuauhtzon,387_662r_32-34.jpg,cuauhtli,203
34,387_662r_34,13685.0,tochtli,387_662r_34-34.jpg,tochtli,670
34,387_662r_36,13686.0,ihuitl,387_662r_36-34.jpg,ihuitl,308
34,387_662r_38,13687.0,yaotlatlapan,387_662r_38-34.jpg,tlapanqui|ayotl,633|85
34,387_662r_40,13688.0,tentzon,387_662r_40-34.jpg,tentzontli,563
34,387_662r_42,13689.0,tlaxich,387_662r_42-34.jpg,tlaxichtli,651
34,387_662r_44,13690.0,xiuhtetecuin ?,387_662r_44-34.jpg,cuahuitl_1,193
34,387_662v_01,13691.0,tetitlan,387_662v_01-34.jpg,tetl,584
34,387_662v_03,13692.0,ocelotl,387_662v_03-34.jpg,ocelotl,420
34,387_662v_05,13693.0,tzilin,387_662v_05-34.jpg,tetzilacatl,585
34,387_662v_07,13694.0,cotzmitl,387_662v_07-34.jpg,icxitl|mitl,305|374
34,387_662v_09,13695.0,pille ?,387_662v_09-34.jpg,piqui|?,480|3
34,387_662v_11,13696.0,cexochitl,387_662v_11-34.jpg,xochitl,741
34,387_662v_13,13697.0,michteuh,387_662v_13-34.jpg,michin,370
34,387_662v_15,13698.0,ozoma,387_662v_15-34.jpg,ozomatli,447
34,387_662v_17,13699.0,matec,387_662v_17-34.jpg,macpalli,341
34,387_662v_19,13700.0,pain,387_662v_19-34.jpg,xocpalmachiyotl,747
34,387_662v_21,13701.0,xiuhtlamin,387_662v_21-34.jpg,xihuitl_3|mitl,730|374
34,387_662v_23,13702.0,nauhacatl,387_662v_23-34.jpg,ce|acatl,117|26
34,387_662v_25,13703.0,cohuatl,387_662v_25-34.jpg,cohuatl,153
34,387_662v_27,13704.0,ocelotl,387_662v_27-34.jpg,ocelotl,420
34,387_662v_29,13705.0,cozcacuauh,387_662v_29-34.jpg,cuauhtli|cozcatl,203|180
34,387_662v_31,13706.0,zolli,387_662v_31-34.jpg,zolin,782
34,387_662v_33,13707.0,?,387_662v_33-34.jpg,macpalli|?,341|3
34,387_662v_35,13708.0,quiyauh,387_662v_35-34.jpg,quiyahuitl,514
34,387_662v_37,13709.0,cipac *,387_662v_37-34.jpg,cipactli,148
34,387_662v_39,13710.0,quiyauh,387_662v_39-34.jpg,quiyahuitl,514
34,387_662v_41,13711.0,pitztli,387_662v_41-34.jpg,itztli|?,319|3
34,387_663r_01,13712.0,?,387_663r_01-34.jpg,macpalli|comitl,341|161
34,387_663r_03,13713.0,yaotl,387_663r_03-34.jpg,ayotl,85
34,387_663r_05,13714.0,cexochitl,387_663r_05-34.jpg,xochitl,741
34,387_663r_07,13715.0,xochmitl,387_663r_07-34.jpg,xochitl|mitl,741|374
34,387_663r_09,13716.0,huitztlan,387_663r_09-34.jpg,huitztli,291
34,387_663r_11,13717.0,teteuh ?,387_663r_11-34.jpg,centzontli|?_05,120|9
34,387_663r_13,13718.0,yaotl,387_663r_13-34.jpg,ayotl,85
34,387_663r_15,13719.0,aoc ichan,387_663r_15-34.jpg,calli,105
34,387_663r_17,13720.0,zacaton,387_663r_17-34.jpg,zacatl,776
34,387_663r_19,13721.0,xochitemo ?,387_663r_19-34.jpg,xochitl,741
34,387_663r_21,13722.0,yaotl,387_663r_21-34.jpg,ayotl,85
34,387_663r_23,13723.0,itzcohuatl,387_663r_23-34.jpg,itztli|cohuatl,319|153
34,387_663r_25,13724.0,tenahuac,387_663r_25-34.jpg,tentli,562
34,387_663r_27,13725.0,challi,387_663r_27-34.jpg,?_05,9
34,387_663r_29,13726.0,quiyauh,387_663r_29-34.jpg,quiyahuitl,514
34,387_663r_31,13727.0,amatec *,387_663r_31-34.jpg,amatl,46
34,387_663r_33,13728.0,tecocoatl,387_663r_33-34.jpg,xayacatl|chilli,722|136
34,387_663r_35,13729.0,calihuitl,387_663r_35-34.jpg,calli|ihuitl,105|308
34,387_663r_37,13730.0,totomihua,387_663r_37-34.jpg,tototl|mitl,685|374
34,387_663r_39,13731.0,amacozatl,387_663r_39-34.jpg,amatl|atl,46|75
34,387_663r_41,13732.0,mixcohuatl,387_663r_41-34.jpg,mixtli|cohuatl,376|153
34,387_663v_01,13733.0,tlilhuacan,387_663v_01-34.jpg,tliltic,664
34,387_663v_03,13734.0,mazatl,387_663v_03-34.jpg,mazatl,362
34,387_663v_05,13735.0,mamaz,387_663v_05-34.jpg,ihuitl,308
34,387_663v_07,13736.0,apanecatl,387_663v_07-34.jpg,atl|pantli,75|453
34,387_663v_09,13737.0,tlilayatl,387_663v_09-34.jpg,tliltic|ayatl,664|83
34,387_663v_11,13738.0,yaotl,387_663v_11-34.jpg,ayotl,85
34,387_663v_13,13739.0,chimalteuh,387_663v_13-34.jpg,chimalli,137
34,387_663v_15,13740.0,tecocohua,387_663v_15-34.jpg,xayacatl|ixayotl,722|321
34,387_663v_17,13741.0,yaotl,387_663v_17-34.jpg,ayotl,85
34,387_663v_19,13742.0,xiuhnel,387_663v_19-34.jpg,xihuitl_3,730
34,387_663v_21,13743.0,pantli,387_663v_21-34.jpg,pantli,453
34,387_663v_23,13744.0,mimich,387_663v_23-34.jpg,michin,370
34,387_663v_25,13745.0,yaotl,387_663v_25-34.jpg,ayotl,85
34,387_663v_27,13746.0,moyotl,387_663v_27-34.jpg,moyotl,401
34,387_663v_29,13747.0,mixcohuatl,387_663v_29-34.jpg,mixtli|cohuatl,376|153
34,387_663v_31,13748.0,cenanotl,387_663v_31-34.jpg,nenetl,411
34,387_663v_33,13749.0,cuauhnotl,387_663v_33-34.jpg,cuauhtli,203
34,387_663v_35,13750.0,tochtli,387_663v_35-34.jpg,tochtli,670
34,387_663v_37,13751.0,chalchiuh,387_663v_37-34.jpg,chalchihuitl,124
34,387_663v_39,13752.0,quiyauh,387_663v_39-34.jpg,quiyahuitl,514
34,387_663v_41,13753.0,tecpa,387_663v_41-34.jpg,tecpatl,538
34,387_664r_01,13754.0,tlacochcalco,387_664r_01-34.jpg,mitl,374
34,387_664r_03,13755.0,mixcohuatl,387_664r_03-34.jpg,mixtli|cohuatl,376|153
34,387_664r_05,13756.0,ayac_ica,387_664r_05-34.jpg,tlacatl,599
34,387_664r_07,13757.0,tlamao,387_664r_07-34.jpg,ixtelolotli,326
34,387_664r_09,13758.0,tlacencauh,387_664r_09-34.jpg,centli,119
34,387_664r_11,13759.0,tecocol,387_664r_11-34.jpg,coltic|tentli,159|562
34,387_664r_13,13760.0,huitzitl,387_664r_13-34.jpg,huitztli,291
34,387_664r_15,13761.0,tlile,387_664r_15-34.jpg,tliltic,664
34,387_664r_17,13762.0,cuentlacuilol,387_664r_17-34.jpg,tlalli|tlacuilolli,615|608
34,387_664r_19,13763.0,ehecatecatl ?,387_664r_19-34.jpg,huilacapitztli,282
34,387_664r_21,13764.0,texochimati,387_664r_21-34.jpg,xochitl,741
34,387_664r_23,13765.0,ocelotl,387_664r_23-34.jpg,ocelotl,420
34,387_664r_25,13766.0,quetzalihuitl,387_664r_25-34.jpg,quetzalli|ihuitl,507|308
34,387_664r_27,13767.0,cipac,387_664r_27-34.jpg,cipactli,148
34,387_664r_29,13768.0,aocnel,387_664r_29-34.jpg,piqui|cuahuitl_2,480|194
34,387_664r_31,13769.0,olin,387_664r_31-34.jpg,olin,432
34,387_664r_33,13770.0,?,387_664r_33-34.jpg,acatl|?,26|3
34,387_664r_35,13771.0,quetzalihuitl,387_664r_35-34.jpg,quetzalli|ihuitl,507|308
34,387_664r_37,13772.0,tlapayauh,387_664r_37-34.jpg,quiyahuitl,514
34,387_664r_39,13773.0,tziuhcohuatl,387_664r_39-34.jpg,tziuhtli|cohuatl,702|153
34,387_664r_41,13774.0,tequiquicitl ?,387_664r_41-34.jpg,tecciztli,527
34,387_664v_01,13775.0,cuauhtzinco,387_664v_01-34.jpg,cuauhtli,203
34,387_664v_03,13776.0,totol *,387_664v_03-34.jpg,totolin,681
34,387_664v_05,13777.0,ixtococ,387_664v_05-34.jpg,ixtelolotli|xocpalmachiyotl,326|747
34,387_664v_07,13778.0,tlacochin,387_664v_07-34.jpg,mitl,374
34,387_664v_09,13779.0,texol ?,387_664v_09-34.jpg,itzcuintli,317
34,387_664v_11,13780.0,ayac_ica,387_664v_11-34.jpg,tlacatl|ixayotl,599|321
34,387_664v_13,13781.0,cuauhtli,387_664v_13-34.jpg,cuauhtli,203
34,387_664v_15,13782.0,yaotl,387_664v_15-34.jpg,ayotl,85
34,387_664v_17,13783.0,?,387_664v_17-34.jpg,tlacatl,599
34,387_664v_19,13784.0,macuiltecpanpixqui,387_664v_19-34.jpg,pantli,453
34,387_664v_21,13785.0,tlilpotonqui,387_664v_21-34.jpg,tliltic,664
34,387_664v_23,13786.0,zaocnen,387_664v_23-34.jpg,nenetl,411
34,387_664v_25,13787.0,nezahual,387_664v_25-34.jpg,?_05,9
34,387_664v_27,13788.0,ayac_ica,387_664v_27-34.jpg,tlacatl|ixayotl,599|321
34,387_664v_29,13789.0,xiuhnel,387_664v_29-34.jpg,xihuitl_3,730
34,387_664v_31,13790.0,nemitl,387_664v_31-34.jpg,xocpalmachiyotl,747
34,387_664v_33,13791.0,cruz poztec,387_664v_33-34.jpg,cruz,185
34,387_664v_35,13792.0,mixcohuatl,387_664v_35-34.jpg,mixtli|cohuatl,376|153
34,387_664v_37,13793.0,mixcohuatl,387_664v_37-34.jpg,mixtli|cohuatl,376|153
34,387_664v_39,13794.0,quechol,387_664v_39-34.jpg,quecholli,499
34,387_664v_41,13795.0,tochtli,387_664v_41-34.jpg,tochtli,670
34,387_664v_43,13796.0,tozquechol,387_664v_43-34.jpg,toztli|quecholli,687|499
34,387_665r_01,13797.0,teohuacan,387_665r_01-34.jpg,sombrero|hombre,521|271
34,387_665r_03,13798.0,tlacochcalcatl,387_665r_03-34.jpg,mitl,374
34,387_665r_05,13799.0,itzcuin,387_665r_05-34.jpg,itzcuintli,317
34,387_665r_07,13800.0,teuhton,387_665r_07-34.jpg,teuhtli|tlatoa,586|643
34,387_665r_09,13801.0,tlazaloc,387_665r_09-34.jpg,camachalli|tlatoa,106|643
34,387_665r_11,13802.0,cuitlacoch,387_665r_11-34.jpg,ohuatl,429
34,387_665r_13,13803.0,ihuitl,387_665r_13-34.jpg,ihuitl,308
34,387_665r_15,13804.0,cuixtli,387_665r_15-34.jpg,cuixtli,231
34,387_665r_17,13805.0,chalancuatl,387_665r_17-34.jpg,camachalli|?_05,106|9
34,387_665r_19,13806.0,?,387_665r_19-34.jpg,nenetl|?_07,411|11
34,387_665r_21,13807.0,pantli ?,387_665r_21-34.jpg,tlilhuahuana|pantli,662|453
34,387_665r_23,13808.0,atonal,387_665r_23-34.jpg,atl|tonatiuh,75|678
